"plate.name","well","value"
"Ecamaldulensis_plate3","E01","DC-273"
"Ecamaldulensis_plate3","E02","DC-193"
"Ecamaldulensis_plate3","E03","DC-359"
"Ecamaldulensis_plate3","E04","DC-202"
"Ecamaldulensis_plate3","E05","DC-319"
"Ecamaldulensis_plate3","E06","DC-386"
"Ecamaldulensis_plate3","E07","D-043"
"Ecamaldulensis_plate3","E08","DC-159"
"Ecamaldulensis_plate3","E09","DC-395"
"Ecamaldulensis_plate3","E10","DC-197"
"Ecamaldulensis_plate3","E11","DC-082"
"Ecamaldulensis_plate3","E12","DC-217"
"Ecamaldulensis_plate3","F01","DC-351"
"Ecamaldulensis_plate3","F02","DC-220"
"Ecamaldulensis_plate3","F03","DC-045"
"Ecamaldulensis_plate3","F04","DC-331"
"Ecamaldulensis_plate3","F05","DC-064"
"Ecamaldulensis_plate3","F06","DC-473"
"Ecamaldulensis_plate3","F07","DC-019"
"Ecamaldulensis_plate3","F08","DC-315"
"Ecamaldulensis_plate3","F09","DC-010"
"Ecamaldulensis_plate3","F10","DC-381"
"Ecamaldulensis_plate3","F11","DC-259"
"Ecamaldulensis_plate3","F12","DC-374"
"Ecamaldulensis_plate3","G01","DC-055"
"Ecamaldulensis_plate3","G02","DC-301"
"Ecamaldulensis_plate3","G03","DC-089"
"Ecamaldulensis_plate3","G04","DC-349"
"Ecamaldulensis_plate3","G05","DC-170"
"Ecamaldulensis_plate3","G06","DC-484"
"Ecamaldulensis_plate3","G07","DC-084"
"Ecamaldulensis_plate3","G08","DC-415"
"Ecamaldulensis_plate3","G09","DC-133"
"Ecamaldulensis_plate3","G10","DC-479"
"Ecamaldulensis_plate3","G11","DC-365"
"Ecamaldulensis_plate3","G12","D-073"
"Ecamaldulensis_plate3","H01","DC-149"
"Ecamaldulensis_plate3","H02","DC-494"
"Ecamaldulensis_plate3","H03","DC-213"
"Ecamaldulensis_plate3","H04","DC-468"
"Ecamaldulensis_plate3","H05","DC-254"
"Ecamaldulensis_plate3","H06","DC-105"
"Ecamaldulensis_plate3","H07","DC-285"
"Ecamaldulensis_plate3","H08","DC-474"
"Ecamaldulensis_plate3","H09","DC-136"
"Ecamaldulensis_plate3","H10","DC-108"
"Ecamaldulensis_plate3","H11","DC-424"
"Ecamaldulensis_plate3","H12","DC-073"
"Ecamaldulensis_plate4","A01","DC-123"
"Ecamaldulensis_plate4","A02","DC-065"
"Ecamaldulensis_plate4","A03","DC-276"
"Ecamaldulensis_plate4","A04","DC-265"
"Ecamaldulensis_plate4","A05","DC-358"
"Ecamaldulensis_plate4","A06","DC-173"
"Ecamaldulensis_plate4","A07","DC-109"
"Ecamaldulensis_plate4","A08","DC-346"
"Ecamaldulensis_plate4","A09","DC-135"
"Ecamaldulensis_plate4","A10","DC-440"
"Ecamaldulensis_plate4","A11","DC-076"
"Ecamaldulensis_plate4","A12","D-076"
"Ecamaldulensis_plate4","B01","DC-203"
"Ecamaldulensis_plate4","B02","DC-128"
"Ecamaldulensis_plate4","B03","DC-360"
"Ecamaldulensis_plate4","B04","DC-376"
"Ecamaldulensis_plate4","B05","DC-057"
"Ecamaldulensis_plate4","B06","DC-350"
"Ecamaldulensis_plate4","B07","DC-124"
"Ecamaldulensis_plate4","B08","DC-398"
"Ecamaldulensis_plate4","B09","DC-242"
"Ecamaldulensis_plate4","B10","D-031"
"Ecamaldulensis_plate4","B11","DC-092"
"Ecamaldulensis_plate4","B12","D-084"
"Ecamaldulensis_plate4","C01","DC-338"
"Ecamaldulensis_plate4","C02","DC-238"
"Ecamaldulensis_plate4","C03","DC-097"
"Ecamaldulensis_plate4","C04","DC-394"
"Ecamaldulensis_plate4","C05","DC-185"
"Ecamaldulensis_plate4","C06","DC-437"
"Ecamaldulensis_plate4","C07","DC-209"
"Ecamaldulensis_plate4","C08","DC-024"
"Ecamaldulensis_plate4","C09","DC-400"
"Ecamaldulensis_plate4","C10","D-035"
"Ecamaldulensis_plate4","C11","DC-321"
"Ecamaldulensis_plate4","C12","D-109"
"Ecamaldulensis_plate4","D01","DC-088"
"Ecamaldulensis_plate4","D02","DC-332"
"Ecamaldulensis_plate4","D03","DC-228"
"Ecamaldulensis_plate4","D04","DC-404"
"Ecamaldulensis_plate4","D05","DC-294"
"Ecamaldulensis_plate4","D06","DC-044"
"Ecamaldulensis_plate4","D07","DC-304"
"Ecamaldulensis_plate4","D08","DC-200"
"Ecamaldulensis_plate4","D09","DC-409"
"Ecamaldulensis_plate4","D10","D-083"
"Ecamaldulensis_plate4","D11","D-008"
"Ecamaldulensis_plate4","D12","D-154"
"Ecamaldulensis_plate4","E01","DC-094"
"Ecamaldulensis_plate4","E02","DC-366"
"Ecamaldulensis_plate4","E03","DC-293"
"Ecamaldulensis_plate4","E04","DC-030"
"Ecamaldulensis_plate4","E05","DC-401"
"Ecamaldulensis_plate4","E06","DC-198"
"Ecamaldulensis_plate4","E07","DC-380"
"Ecamaldulensis_plate4","E08","DC-233"
"Ecamaldulensis_plate4","E09","DC-083"
"Ecamaldulensis_plate4","E10","D-116"
"Ecamaldulensis_plate4","E11","D-014"
"Ecamaldulensis_plate4","E12","D-165"
"Ecamaldulensis_plate4","F01","DC-137"
"Ecamaldulensis_plate4","F02","DC-025"
"Ecamaldulensis_plate4","F03","DC-306"
"Ecamaldulensis_plate4","F04","DC-215"
"Ecamaldulensis_plate4","F05","DC-464"
"Ecamaldulensis_plate4","F06","DC-252"
"Ecamaldulensis_plate4","F07","DC-011"
"Ecamaldulensis_plate4","F08","DC-353"
"Ecamaldulensis_plate4","F09","DC-115"
"Ecamaldulensis_plate4","F10","D-159"
"Ecamaldulensis_plate4","F11","D-052"
"Ecamaldulensis_plate4","F12","D-019"
"Ecamaldulensis_plate4","G01","DC-240"
"Ecamaldulensis_plate4","G02","DC-156"
"Ecamaldulensis_plate4","G03","DC-480"
"Ecamaldulensis_plate4","G04","DC-236"
"Ecamaldulensis_plate4","G05","DC-038"
"Ecamaldulensis_plate4","G06","DC-308"
"Ecamaldulensis_plate4","G07","DC-012"
"Ecamaldulensis_plate4","G08","DC-435"
"Ecamaldulensis_plate4","G09","DC-164"
"Ecamaldulensis_plate4","G10","D-055"
"Ecamaldulensis_plate4","G11","D-079"
"Ecamaldulensis_plate4","G12","D-026"
"Ecamaldulensis_plate4","H01","DC-389"
"Ecamaldulensis_plate4","H02","DC-223"
"Ecamaldulensis_plate4","H03","DC-114"
"Ecamaldulensis_plate4","H04","DC-330"
"Ecamaldulensis_plate4","H05","DC-050"
"Ecamaldulensis_plate4","H06","DC-383"
"Ecamaldulensis_plate4","H07","DC-144"
"Ecamaldulensis_plate4","H08","DC-063"
"Ecamaldulensis_plate4","H09","DC-361"
"Ecamaldulensis_plate4","H10","D-069"
"Ecamaldulensis_plate4","H11","D-106"
"Ecamaldulensis_plate4","H12","D-060"
"Emelliodora_LB_Block09","A01","jg-1-1"
"Emelliodora_LB_Block09","A02","jg-1-9"
"Emelliodora_LB_Block09","A03","jg-1-17"
"Emelliodora_LB_Block09","A04","jg-1-25"
"Emelliodora_LB_Block09","A05","jg-1-33"
"Emelliodora_LB_Block09","A06","jg-1-41"
"Emelliodora_LB_Block09","A07","jg-2-1"
"Emelliodora_LB_Block09","A08","jg-2-9"
"Emelliodora_LB_Block09","A09","jg-2-17"
"Emelliodora_LB_Block09","A10","jg-2-25"
"Emelliodora_LB_Block09","A11","jg-2-33"
"Emelliodora_LB_Block09","A12","jg-2-41"
"Emelliodora_LB_Block09","B01","jg-1-2"
"Emelliodora_LB_Block09","B02","jg-1-10"
"Emelliodora_LB_Block09","B03","jg-1-18"
"Emelliodora_LB_Block09","B04","jg-1-26"
"Emelliodora_LB_Block09","B05","jg-1-34"
"Emelliodora_LB_Block09","B06","jg-1-42"
"Emelliodora_LB_Block09","B07","jg-2-2"
"Emelliodora_LB_Block09","B08","jg-2-10"
"Emelliodora_LB_Block09","B09","jg-2-18"
"Emelliodora_LB_Block09","B10","jg-2-26"
"Emelliodora_LB_Block09","B11","jg-2-34"
"Emelliodora_LB_Block09","B12","jg-2-42"
"Emelliodora_LB_Block09","C01","jg-1-3"
"Emelliodora_LB_Block09","C02","jg-1-11"
"Emelliodora_LB_Block09","C03","jg-1-19"
"Emelliodora_LB_Block09","C04","jg-1-27"
"Emelliodora_LB_Block09","C05","jg-1-35"
"Emelliodora_LB_Block09","C06","jg-1-43"
"Emelliodora_LB_Block09","C07","jg-2-3"
"Emelliodora_LB_Block09","C08","jg-2-11"
"Emelliodora_LB_Block09","C09","jg-2-19"
"Emelliodora_LB_Block09","C10","jg-2-27"
"Emelliodora_LB_Block09","C11","jg-2-35"
"Emelliodora_LB_Block09","C12","jg-2-43"
"Emelliodora_LB_Block09","D01","jg-1-4"
"Emelliodora_LB_Block09","D02","jg-1-12"
"Emelliodora_LB_Block09","D03","jg-1-20"
"Emelliodora_LB_Block09","D04","jg-1-28"
"Emelliodora_LB_Block09","D05","jg-1-36"
"Emelliodora_LB_Block09","D06","jg-1-44"
"Emelliodora_LB_Block09","D07","jg-2-4"
"Emelliodora_LB_Block09","D08","jg-2-12"
"Emelliodora_LB_Block09","D09","jg-2-20"
"Emelliodora_LB_Block09","D10","jg-2-28"
"Emelliodora_LB_Block09","D11","jg-2-36"
"Emelliodora_LB_Block09","D12","jg-2-44"
"Emelliodora_LB_Block09","E01","jg-1-5"
"Emelliodora_LB_Block09","E02","jg-1-13"
"Emelliodora_LB_Block09","E03","jg-1-21"
"Emelliodora_LB_Block09","E04","jg-1-29"
"Emelliodora_LB_Block09","E05","jg-1-37"
"Emelliodora_LB_Block09","E06","jg-1-45"
"Emelliodora_LB_Block09","E07","jg-2-5"
"Emelliodora_LB_Block09","E08","jg-2-13"
"Emelliodora_LB_Block09","E09","jg-2-21"
"Emelliodora_LB_Block09","E10","jg-2-29"
"Emelliodora_LB_Block09","E11","jg-2-37"
"Emelliodora_LB_Block09","E12","jg-2-45"
"Emelliodora_LB_Block09","F01","jg-1-6"
"Emelliodora_LB_Block09","F02","jg-1-14"
"Emelliodora_LB_Block09","F03","jg-1-22"
"Emelliodora_LB_Block09","F04","jg-1-30"
"Emelliodora_LB_Block09","F05","jg-1-38"
"Emelliodora_LB_Block09","F06","jg-1-46"
"Emelliodora_LB_Block09","F07","jg-2-6"
"Emelliodora_LB_Block09","F08","jg-2-14"
"Emelliodora_LB_Block09","F09","jg-2-22"
"Emelliodora_LB_Block09","F10","jg-2-30"
"Emelliodora_LB_Block09","F11","jg-2-38"
"Emelliodora_LB_Block09","F12","jg-2-46"
"Emelliodora_LB_Block09","G01","jg-1-7"
"Emelliodora_LB_Block09","G02","jg-1-15"
"Emelliodora_LB_Block09","G03","jg-1-23"
"Emelliodora_LB_Block09","G04","jg-1-31"
"Emelliodora_LB_Block09","G05","jg-1-39"
"Emelliodora_LB_Block09","G06","jg-1-47"
"Emelliodora_LB_Block09","G07","jg-2-7"
"Emelliodora_LB_Block09","G08","jg-2-15"
"Emelliodora_LB_Block09","G09","jg-2-23"
"Emelliodora_LB_Block09","G10","jg-2-31"
"Emelliodora_LB_Block09","G11","jg-2-39"
"Emelliodora_LB_Block09","G12","jg-2-47"
"Emelliodora_LB_Block09","H01","jg-1-8"
"Emelliodora_LB_Block09","H02","jg-1-16"
"Emelliodora_LB_Block09","H03","jg-1-24"
"Emelliodora_LB_Block09","H04","jg-1-32"
"Emelliodora_LB_Block09","H05","jg-1-40"
"Emelliodora_LB_Block09","H06","jg-1-48"
"Emelliodora_LB_Block09","H07","jg-2-8"
"Emelliodora_LB_Block09","H08","jg-2-16"
"Emelliodora_LB_Block09","H09","jg-2-24"
"Emelliodora_LB_Block09","H10","jg-2-32"
"Emelliodora_LB_Block09","H11","jg-2-40"
"Emelliodora_LB_Block09","H12","jg-2-48"
"Emelliodora_LB_Block10","A01","jg-3-1"
"Emelliodora_LB_Block10","A02","jg-3-9"
"Emelliodora_LB_Block10","A03","jg-3-17"
"Emelliodora_LB_Block10","A04","jg-3-25"
"Emelliodora_LB_Block10","A05","jg-3-33"
"Emelliodora_LB_Block10","A06","jg-3-41"
"Emelliodora_LB_Block10","A07","jg-4-1"
"Emelliodora_LB_Block10","A08","jg-4-9"
"Emelliodora_LB_Block10","A09","jg-4-17"
"Emelliodora_LB_Block10","A10","jg-4-25"
"Emelliodora_LB_Block10","A11","jg-4-33"
"Emelliodora_LB_Block10","A12","jg-4-41"
"Emelliodora_LB_Block10","B01","jg-3-2"
"Emelliodora_LB_Block10","B02","jg-3-10"
"Emelliodora_LB_Block10","B03","jg-3-18"
"Emelliodora_LB_Block10","B04","jg-3-26"
"Emelliodora_LB_Block10","B05","jg-3-34"
"Emelliodora_LB_Block10","B06","jg-3-42"
"Emelliodora_LB_Block10","B07","jg-4-2"
"Emelliodora_LB_Block10","B08","jg-4-10"
"Emelliodora_LB_Block10","B09","jg-4-18"
"Emelliodora_LB_Block10","B10","jg-4-26"
"Emelliodora_LB_Block10","B11","jg-4-34"
"Emelliodora_LB_Block10","B12","jg-4-42"
"Emelliodora_LB_Block10","C01","jg-3-3"
"Emelliodora_LB_Block10","C02","jg-3-11"
"Emelliodora_LB_Block10","C03","jg-3-19"
"Emelliodora_LB_Block10","C04","jg-3-27"
"Emelliodora_LB_Block10","C05","jg-3-35"
"Emelliodora_LB_Block10","C06","jg-3-43"
"Emelliodora_LB_Block10","C07","jg-4-3"
"Emelliodora_LB_Block10","C08","jg-4-11"
"Emelliodora_LB_Block10","C09","jg-4-19"
"Emelliodora_LB_Block10","C10","jg-4-27"
"Emelliodora_LB_Block10","C11","jg-4-35"
"Emelliodora_LB_Block10","C12","jg-4-43"
"Emelliodora_LB_Block10","D01","jg-3-4"
"Emelliodora_LB_Block10","D02","jg-3-12"
"Emelliodora_LB_Block10","D03","jg-3-20"
"Emelliodora_LB_Block10","D04","jg-3-28"
"Emelliodora_LB_Block10","D05","jg-3-36"
"Emelliodora_LB_Block10","D06","jg-3-44"
"Emelliodora_LB_Block10","D07","jg-4-4"
"Emelliodora_LB_Block10","D08","jg-4-12"
"Emelliodora_LB_Block10","D09","jg-4-20"
"Emelliodora_LB_Block10","D10","jg-4-28"
"Emelliodora_LB_Block10","D11","jg-4-36"
"Emelliodora_LB_Block10","D12","jg-4-44"
"Emelliodora_LB_Block10","E01","jg-3-5"
"Emelliodora_LB_Block10","E02","jg-3-13"
"Emelliodora_LB_Block10","E03","jg-3-21"
"Emelliodora_LB_Block10","E04","jg-3-29"
"Emelliodora_LB_Block10","E05","jg-3-37"
"Emelliodora_LB_Block10","E06","jg-3-45"
"Emelliodora_LB_Block10","E07","jg-4-5"
"Emelliodora_LB_Block10","E08","jg-4-13"
"Emelliodora_LB_Block10","E09","jg-4-21"
"Emelliodora_LB_Block10","E10","jg-4-29"
"Emelliodora_LB_Block10","E11","jg-4-37"
"Emelliodora_LB_Block10","E12","jg-4-45"
"Emelliodora_LB_Block10","F01","jg-3-6"
"Emelliodora_LB_Block10","F02","jg-3-14"
"Emelliodora_LB_Block10","F03","jg-3-22"
"Emelliodora_LB_Block10","F04","jg-3-30"
"Emelliodora_LB_Block10","F05","jg-3-38"
"Emelliodora_LB_Block10","F06","jg-3-46"
"Emelliodora_LB_Block10","F07","jg-4-6"
"Emelliodora_LB_Block10","F08","jg-4-14"
"Emelliodora_LB_Block10","F09","jg-4-22"
"Emelliodora_LB_Block10","F10","jg-4-30"
"Emelliodora_LB_Block10","F11","jg-4-38"
"Emelliodora_LB_Block10","F12","jg-4-46"
"Emelliodora_LB_Block10","G01","jg-3-7"
"Emelliodora_LB_Block10","G02","jg-3-15"
"Emelliodora_LB_Block10","G03","jg-3-23"
"Emelliodora_LB_Block10","G04","jg-3-31"
"Emelliodora_LB_Block10","G05","jg-3-39"
"Emelliodora_LB_Block10","G06","jg-3-47"
"Emelliodora_LB_Block10","G07","jg-4-7"
"Emelliodora_LB_Block10","G08","jg-4-15"
"Emelliodora_LB_Block10","G09","jg-4-23"
"Emelliodora_LB_Block10","G10","jg-4-31"
"Emelliodora_LB_Block10","G11","jg-4-39"
"Emelliodora_LB_Block10","G12","jg-4-47"
"Emelliodora_LB_Block10","H01","jg-3-8"
"Emelliodora_LB_Block10","H02","jg-3-16"
"Emelliodora_LB_Block10","H03","jg-3-24"
"Emelliodora_LB_Block10","H04","jg-3-32"
"Emelliodora_LB_Block10","H05","jg-3-40"
"Emelliodora_LB_Block10","H06","jg-3-48"
"Emelliodora_LB_Block10","H07","jg-4-8"
"Emelliodora_LB_Block10","H08","jg-4-16"
"Emelliodora_LB_Block10","H09","jg-4-24"
"Emelliodora_LB_Block10","H10","jg-4-32"
"Emelliodora_LB_Block10","H11","jg-4-40"
"Emelliodora_LB_Block10","H12","jg-4-48"
"Emelliodora_LB_Block11","A01","jg-5-1"
"Emelliodora_LB_Block11","A02","jg-5-9"
"Emelliodora_LB_Block11","A03","jg-5-17"
"Emelliodora_LB_Block11","A04","jg-5-25"
"Emelliodora_LB_Block11","A05","jg-5-33"
"Emelliodora_LB_Block11","A06","jg-5-41"
"Emelliodora_LB_Block11","A07","lfp-1-1"
"Emelliodora_LB_Block11","A08","lfp-1-9"
"Emelliodora_LB_Block11","A09","lfp_1_17"
"Emelliodora_LB_Block11","A10","lfp-1_25"
"Emelliodora_LB_Block11","A11","lfp_1_33"
"Emelliodora_LB_Block11","A12","lfp-1_41"
"Emelliodora_LB_Block11","B01","jg-5-2"
"Emelliodora_LB_Block11","B02","jg-5-10"
"Emelliodora_LB_Block11","B03","jg-5-18"
"Emelliodora_LB_Block11","B04","jg-5-26"
"Emelliodora_LB_Block11","B05","jg-5-34"
"Emelliodora_LB_Block11","B06","jg-5-42"
"Emelliodora_LB_Block11","B07","lfp-1_2"
"Emelliodora_LB_Block11","B08","lfp-1-10"
"Emelliodora_LB_Block11","B09","lfp_1_18"
"Emelliodora_LB_Block11","B10","lfp_1_26"
"Emelliodora_LB_Block11","B11","lfp_1_34"
"Emelliodora_LB_Block11","B12","lfp-1-42"
"Emelliodora_LB_Block11","C01","jg-5-3"
"Emelliodora_LB_Block11","C02","jg-5-11"
"Emelliodora_LB_Block11","C03","jg-5-19"
"Emelliodora_LB_Block11","C04","jg-5-27"
"Emelliodora_LB_Block11","C05","jg-5-35"
"Emelliodora_LB_Block11","C06","jg-5-43"
"Emelliodora_LB_Block11","C07","lfp1_3"
"Emelliodora_LB_Block11","C08","lfp_1_11"
"Emelliodora_LB_Block11","C09","lfp_1_19"
"Emelliodora_LB_Block11","C10","lfp_1-27"
"Emelliodora_LB_Block11","C11","lfp_1_35"
"Emelliodora_LB_Block11","C12","lfp-1-43"
"Emelliodora_LB_Block11","D01","jg-5-4"
"Emelliodora_LB_Block11","D02","jg-5-12"
"Emelliodora_LB_Block11","D03","jg-5-20"
"Emelliodora_LB_Block11","D04","jg-5-28"
"Emelliodora_LB_Block11","D05","jg-5-36"
"Emelliodora_LB_Block11","D06","jg-5-44"
"Emelliodora_LB_Block11","D07","lfp_1_4"
"Emelliodora_LB_Block11","D08","lfp_1_12"
"Emelliodora_LB_Block11","D09","lfp_1_20"
"Emelliodora_LB_Block11","D10","lfp_1-28"
"Emelliodora_LB_Block11","D11","lfp_1_36"
"Emelliodora_LB_Block11","D12","lfp-1-44"
"Emelliodora_LB_Block11","E01","jg-5-5"
"Emelliodora_LB_Block11","E02","jg-5-13"
"Emelliodora_LB_Block11","E03","jg-5-21"
"Emelliodora_LB_Block11","E04","jg-5-29"
"Emelliodora_LB_Block11","E05","jg-5-37"
"Emelliodora_LB_Block11","E06","jg-5-45"
"Emelliodora_LB_Block11","E07","lfp_1_5"
"Emelliodora_LB_Block11","E08","lfp_1_13"
"Emelliodora_LB_Block11","E09","lfp_1_21"
"Emelliodora_LB_Block11","E10","lfp_1_29"
"Emelliodora_LB_Block11","E11","lfp-1_37"
"Emelliodora_LB_Block11","E12","lfp-1-45"
"Emelliodora_LB_Block11","F01","jg-5-6"
"Emelliodora_LB_Block11","F02","jg-5-14"
"Emelliodora_LB_Block11","F03","jg-5-22"
"Emelliodora_LB_Block11","F04","jg-5-30"
"Emelliodora_LB_Block11","F05","jg-5-38"
"Emelliodora_LB_Block11","F06","jg-5-46"
"Emelliodora_LB_Block11","F07","lfp_1_6"
"Emelliodora_LB_Block11","F08","lfp_1_14"
"Emelliodora_LB_Block11","F09","lfp_1_22"
"Emelliodora_LB_Block11","F10","lfp_1_30"
"Emelliodora_LB_Block11","F11","lfp_1_38"
"Emelliodora_LB_Block11","F12","lfp-1-46"
"Emelliodora_LB_Block11","G01","jg-5-7"
"Emelliodora_LB_Block11","G02","jg-5-15"
"Emelliodora_LB_Block11","G03","jg-5-23"
"Emelliodora_LB_Block11","G04","jg-5-31"
"Emelliodora_LB_Block11","G05","jg-5-39"
"Emelliodora_LB_Block11","G06","jg-5-47"
"Emelliodora_LB_Block11","G07","lfp_1_7"
"Emelliodora_LB_Block11","G08","lfp_1_15"
"Emelliodora_LB_Block11","G09","lfp_1_23"
"Emelliodora_LB_Block11","G10","lfp_1_31"
"Emelliodora_LB_Block11","G11","lfp-1_39"
"Emelliodora_LB_Block11","G12","lfp-1-47"
"Emelliodora_LB_Block11","H01","jg-5-8"
"Emelliodora_LB_Block11","H02","jg-5-16"
"Emelliodora_LB_Block11","H03","jg-5-24"
"Emelliodora_LB_Block11","H04","jg-5-32"
"Emelliodora_LB_Block11","H05","jg-5-40"
"Emelliodora_LB_Block11","H06","jg-5-48"
"Emelliodora_LB_Block11","H07","lfp_1-8"
"Emelliodora_LB_Block11","H08","lfp_1_16"
"Emelliodora_LB_Block11","H09","lfp-1_24"
"Emelliodora_LB_Block11","H10","lfp_1_32"
"Emelliodora_LB_Block11","H11","lfp-1_40"
"Emelliodora_LB_Block11","H12","lfp-1-48"
"Emelliodora_LB_Block12","A01","lfp_2_1"
"Emelliodora_LB_Block12","A02","lfp_2_9"
"Emelliodora_LB_Block12","A03","lfp_2_17"
"Emelliodora_LB_Block12","A04","lfp_2_25"
"Emelliodora_LB_Block12","A05","lfp_2_33"
"Emelliodora_LB_Block12","A06","lfp_2_41"
"Emelliodora_LB_Block12","A07","lfp_3_1"
"Emelliodora_LB_Block12","A08","lfp_3_9"
"Emelliodora_LB_Block12","A09","lfp_3_17"
"Emelliodora_LB_Block12","A10","lfp_3_25"
"Emelliodora_LB_Block12","A11","lfp_3_33"
"Emelliodora_LB_Block12","A12","flp_3_41"
"Emelliodora_LB_Block12","B01","lfp_2_2"
"Emelliodora_LB_Block12","B02","lfp_2_10"
"Emelliodora_LB_Block12","B03","lfp_2_18"
"Emelliodora_LB_Block12","B04","lfp_2_26"
"Emelliodora_LB_Block12","B05","lfp_2-34"
"Emelliodora_LB_Block12","B06","lfp_2_42"
"Emelliodora_LB_Block12","B07","lfp_3_2"
"Emelliodora_LB_Block12","B08","lfp_3_10"
"Emelliodora_LB_Block12","B09","lfp_3_18"
"Emelliodora_LB_Block12","B10","lfp_3_26"
"Emelliodora_LB_Block12","B11","lfp_3_34"
"Emelliodora_LB_Block12","B12","lfp_3_42"
"Emelliodora_LB_Block12","C01","lfp_2_3"
"Emelliodora_LB_Block12","C02","lfp_2_11"
"Emelliodora_LB_Block12","C03","lfp-2_19"
"Emelliodora_LB_Block12","C04","lfp_2_27"
"Emelliodora_LB_Block12","C05","lfp_2_35"
"Emelliodora_LB_Block12","C06","lfp_2_43"
"Emelliodora_LB_Block12","C07","lfp_3_3"
"Emelliodora_LB_Block12","C08","lfp_3_11"
"Emelliodora_LB_Block12","C09","lfp_3_19"
"Emelliodora_LB_Block12","C10","lfp_3-27"
"Emelliodora_LB_Block12","C11","lfp_3_35"
"Emelliodora_LB_Block12","C12","lfp_3-43"
"Emelliodora_LB_Block12","D01","lfp_2-4"
"Emelliodora_LB_Block12","D02","lfp_2_12"
"Emelliodora_LB_Block12","D03","lfp-2_20"
"Emelliodora_LB_Block12","D04","lfp_2_28"
"Emelliodora_LB_Block12","D05","lfp_2_36"
"Emelliodora_LB_Block12","D06","lfp_2_44"
"Emelliodora_LB_Block12","D07","lfp_3_4"
"Emelliodora_LB_Block12","D08","lfp_3_12"
"Emelliodora_LB_Block12","D09","lfp_3_20"
"Emelliodora_LB_Block12","D10","lfp_3-28"
"Emelliodora_LB_Block12","D11","lfp_3_36"
"Emelliodora_LB_Block12","D12","lfp_3_44"
"Emelliodora_LB_Block12","E01","lfp_2_5"
"Emelliodora_LB_Block12","E02","lfp_2_13"
"Emelliodora_LB_Block12","E03","lfp_2_21"
"Emelliodora_LB_Block12","E04","lfp_2_29"
"Emelliodora_LB_Block12","E05","lfp_2_37"
"Emelliodora_LB_Block12","E06","lfp_2_45"
"Emelliodora_LB_Block12","E07","lfp_3_5"
"Emelliodora_LB_Block12","E08","lfp_3_13"
"Emelliodora_LB_Block12","E09","lfp_3_21"
"Emelliodora_LB_Block12","E10","lfp_3_29"
"Emelliodora_LB_Block12","E11","lfp-3_37"
"Emelliodora_LB_Block12","E12","lfp_3_45"
"Emelliodora_LB_Block12","F01","lfp_2_6"
"Emelliodora_LB_Block12","F02","lfp_2_14"
"Emelliodora_LB_Block12","F03","lfp_2_22"
"Emelliodora_LB_Block12","F04","lfp_2_30"
"Emelliodora_LB_Block12","F05","lfp_2_38"
"Emelliodora_LB_Block12","F06","lfp_2_46"
"Emelliodora_LB_Block12","F07","lfp_3_6"
"Emelliodora_LB_Block12","F08","lfp_3_14"
"Emelliodora_LB_Block12","F09","lfp_3_22"
"Emelliodora_LB_Block12","F10","lfp_3_30"
"Emelliodora_LB_Block12","F11","lfp_3_38"
"Emelliodora_LB_Block12","F12","lfp_3_46"
"Emelliodora_LB_Block12","G01","lfp_2_7"
"Emelliodora_LB_Block12","G02","lfp_2_15"
"Emelliodora_LB_Block12","G03","lfp_2_23"
"Emelliodora_LB_Block12","G04","lfp_2_31"
"Emelliodora_LB_Block12","G05","lfp_2_39"
"Emelliodora_LB_Block12","G06","lfp_2_47"
"Emelliodora_LB_Block12","G07","lfp_3_7"
"Emelliodora_LB_Block12","G08","lfp_3_15"
"Emelliodora_LB_Block12","G09","lfp_3_23"
"Emelliodora_LB_Block12","G10","lfp_3_31"
"Emelliodora_LB_Block12","G11","lflp-3_39"
"Emelliodora_LB_Block12","G12","lfp_3_47"
"Emelliodora_LB_Block12","H01","lfp_2_8"
"Emelliodora_LB_Block12","H02","lfp_2_16"
"Emelliodora_LB_Block12","H03","lfp_2_24"
"Emelliodora_LB_Block12","H04","lfp_2_32"
"Emelliodora_LB_Block12","H05","lfp_2-40"
"Emelliodora_LB_Block12","H06","lfp_2_48"
"Emelliodora_LB_Block12","H07","lfp_3_8"
"Emelliodora_LB_Block12","H08","lfp_3_16"
"Emelliodora_LB_Block12","H09","lfp-3_24"
"Emelliodora_LB_Block12","H10","lfp_3_32"
"Emelliodora_LB_Block12","H11","lfp-3_40"
"Emelliodora_LB_Block12","H12","lfp_3_48"
"Emelliodora_LB_Block13","A01","lfp_4_1"
"Emelliodora_LB_Block13","A02","lfp_4_9"
"Emelliodora_LB_Block13","A03","lfp_4_17"
"Emelliodora_LB_Block13","A04","lfp_4_25"
"Emelliodora_LB_Block13","A05","lfp_4_33"
"Emelliodora_LB_Block13","A06","lfp_4_41"
"Emelliodora_LB_Block13","A07","lfp_5_1"
"Emelliodora_LB_Block13","A08","lfp_5_9"
"Emelliodora_LB_Block13","A09","lfp_5_17"
"Emelliodora_LB_Block13","A10","lfp_5_25"
"Emelliodora_LB_Block13","A11","lfp_5_33"
"Emelliodora_LB_Block13","A12","lfp_5_41"
"Emelliodora_LB_Block13","B01","lfp_4_2"
"Emelliodora_LB_Block13","B02","lfp_4_10"
"Emelliodora_LB_Block13","B03","lfp_4_18"
